date,user,location,text
2023-03-06 10:28:25+00:00,myownmind17,,"Carl Heneghan talking sense again. he knew all along but was silenced ...
We knew all along but they couldn't silen… https://t.co/vXa6ImeBRB"
2023-03-06 10:24:30+00:00,sunshineday250,USA,"RT @az_valentine: @robhanjr @goddeketal @elonmusk Why should Trump be responsible for Vaccine ""ineffectiveness or side effects""? (Trump was…"
2023-03-06 10:24:28+00:00,flowie56,"Colorado, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 10:23:22+00:00,ritahnagaddya,"England, United Kingdom","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 10:21:38+00:00,ManaRezai,,"RT @ccleighton: Hospitalization rates demonstrate Canada is still in a crisis whether we call it a pandemic or endemic #COVID19.

Pls expla…"
2023-03-06 10:21:24+00:00,JulietteAulait,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 10:18:50+00:00,Ware52,UK,"And yet the same lie was implemented globally...

Crazy eh?!

People like Luke are protecting the status quo. They'… https://t.co/YWLENYRdoP"
2023-03-06 10:16:12+00:00,kenoconnor18,"New South Wales, Australia",RT @zeee_media: 💣💣WORLD’S FIRST Criminal Case lodged by retired banker Pascal Najadi in Switzerland against the government for COVID and “V…
2023-03-06 10:14:05+00:00,WorkPrim,,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 10:13:51+00:00,Parzevale,Hy-Brasil,"@wokesocieties The PCR - Test created #COVID19.

The #mRN vaccine ist the Virus

This isn't about China, the USA or… https://t.co/xETRHOAPep"
2023-03-06 10:12:40+00:00,trouble21984,United States,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 10:11:08+00:00,RealPatGlass1,"Florida, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 10:10:06+00:00,cntlee4ever,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:57:49+00:00,No1spec09418373,"York, PA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:57:39+00:00,CleffieVan,"Sebring, FL",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 09:57:30+00:00,williepete_pete,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-06 09:56:50+00:00,winggiver,"Hamburg, Germany",RT @RussTresearch: Was COVID19 released to kick start the Fourth Industrial Revolution and to scare everyone so we willingly enter a all-en…
2023-03-06 09:55:17+00:00,HazaariRai92,,RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:55:01+00:00,Sunny780454934,,"RT @wenfeng2020: Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP must be…"
2023-03-06 09:54:11+00:00,shroom_king420,West Yorkshire ,"RT @Benzalito: #vaccinegenocide #VaccineDeaths #VaccineSideEffects #COVID19 

I doubt there were ""chips"" in every vaccine, but maybe random…"
2023-03-06 09:53:29+00:00,rajnisingh31094,,RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:53:28+00:00,Gvozdenac71,"Sydney, NSW Prison Island 🇦🇺","RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-06 09:53:00+00:00,Zebadiah341,"Fairport Harbor, OH",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 09:51:36+00:00,AmosBrailey,Trying to stay down to Earth,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:50:59+00:00,nportocarero,"Hay on Wye, Wales","RT @Benzalito: #vaccinegenocide #VaccineDeaths #VaccineSideEffects #COVID19 

I doubt there were ""chips"" in every vaccine, but maybe random…"
2023-03-06 09:49:19+00:00,DrJackStone,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:48:57+00:00,G0dsW8r,,"RT @Benzalito: #vaccinegenocide #VaccineDeaths #VaccineSideEffects #COVID19 

I doubt there were ""chips"" in every vaccine, but maybe random…"
2023-03-06 09:45:45+00:00,mytownsquare,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 09:44:02+00:00,Marc_OTSS,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:43:45+00:00,xmly51314,,"RT @wenfeng2020: Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP must be…"
2023-03-06 09:37:03+00:00,CEPHR_UCD,"South Dublin, Ireland",#COVIDVaccineBooster trial – BOOSTAVAC study is still open to recruitment in #Ireland to examine best time to get a… https://t.co/M1B4ssQ1xw
2023-03-06 09:33:22+00:00,21Mk777,Earth ,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:32:39+00:00,haha10310,,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 09:32:28+00:00,Benzalito,,"#vaccinegenocide #VaccineDeaths #VaccineSideEffects #COVID19 

I doubt there were ""chips"" in every vaccine, but may… https://t.co/mvF0P4HNJc"
2023-03-06 09:31:04+00:00,RahulKu70305761,,RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:30:58+00:00,koen0611,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:29:31+00:00,NanciBossardet5,,RT @CDCgov: This month marks two years since the first #COVID19 vaccine was administered in the U.S. Although too many lives have been lost…
2023-03-06 09:28:28+00:00,NPestel83,Niederkassel & Maastricht,RT @fetzert: Let me take you through the journey of writing this research paper that documents that  #EatOutToHelpOut was causing more #COV…
2023-03-06 09:25:40+00:00,maiden66666666,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:24:27+00:00,Tanveerkulgam,"Kulgam, Jammu & Kashmir",RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:23:35+00:00,wazeervideo,"Ganderbal, Jammu & Kashmir",RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:23:16+00:00,DameiaF,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:23:11+00:00,preacher18280,"Tuscon, Arizona","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:23:04+00:00,reshikousar,"Srinagar, India",RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 09:20:04+00:00,ThePageOneAsia,"Bengaluru, India","PM Modi meets Bill Gates; hold discussions on making the planet more sustainable
https://t.co/NwLRdvxUUm… https://t.co/KCpETFN85v"
2023-03-06 09:18:44+00:00,tanzaniaRt,Dar Es Salaam,RT @dhis_2: Nice to see this innovative work with #DHIS2 in Tanzania to support management of #COVID19  vaccine data and vaccination workfl…
2023-03-06 09:18:38+00:00,dhis_2,"Oslo, Norway",Nice to see this innovative work with #DHIS2 in Tanzania to support management of #COVID19  vaccine data and vaccin… https://t.co/87ma80DvRA
2023-03-06 09:18:32+00:00,binkiehuckaback,,"@Not_OurFuture If anyone wants a tinfoil hat, I have a consignement coming in next week. They protect the wearer fr… https://t.co/lctjdmxoyg"
2023-03-06 09:17:10+00:00,bdlish_apparel,AUSTRALIA,"It was a Gain of function lab to make vaccines, NOT a lab leak! The virus was just smoke &amp; mirrors to push the vacc… https://t.co/JGUfuUB2Xb"
2023-03-06 09:17:08+00:00,Lapps100,,"RT @HSELive: Protect you and your baby from COVID-19. If you are #pregnant, book an appointment for your next #COVID19 booster vaccine at 1…"
2023-03-06 09:16:53+00:00,money_jimmy,Western Australia,"RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-06 09:16:50+00:00,kramer_nye,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 09:15:15+00:00,money_jimmy,Western Australia,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 09:13:05+00:00,whoisthatchild2,Public gallery #Nuremberg2,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 09:10:48+00:00,KBrentek,"Warsaw, Poland","RT @wenfeng2020: Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP must be…"
2023-03-06 09:06:54+00:00,Dingo_Roberts,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 09:06:38+00:00,ViruksiaEIole,,"RT @theodorus_VII: @coachsadji It all started late 2019..

When millions of people got injected with the new experimental quadrivalent flu…"
2023-03-06 09:04:27+00:00,Ludar500,"Kumasi, Ghana","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 09:03:10+00:00,Sonsoi6,,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 09:00:01+00:00,NBTWORLDNews,"Bangkok, Thailand","See more: https://t.co/Mry5mparAg

#Thailand #Thai #COVID #COVID19 #Elderly #SeniorCitizen #Vaccine #Health #Safety… https://t.co/X5xn4w4BIl"
2023-03-06 08:57:42+00:00,wenbei2022,台灣,"RT @wenfeng2020: Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP must be…"
2023-03-06 08:56:32+00:00,wenfeng2020,NFSC,"Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP… https://t.co/FPVqAjycmY"
2023-03-06 08:55:11+00:00,veritaslux111,Australia,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 08:54:22+00:00,freetoexpress12,Canada,"RT @dksdata: Canada
The impacts to so many cannot be understated.
SERIOUS events averaged 135 a year before COVID.
For COVID we are at 10,5…"
2023-03-06 08:53:41+00:00,AliceSheppard19,"New Jersey, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 08:50:49+00:00,Jpryan1969,"Galway, Ireland",@YardleyShooting Your agreeing with the same people who lied about covid19 and the vaccine.
2023-03-06 08:46:58+00:00,KoalaBe00244527,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 08:45:05+00:00,cougarjack2015,Pitcairn Islands,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 08:37:28+00:00,michael_rashmi,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 08:33:30+00:00,IMNtwiga,Kenya,RT @Amref_Worldwide: Suffering the consequences of vaccine nationalism at the height of #COVID19 made Africa to realize that we must do thi…
2023-03-06 08:33:26+00:00,tanktankytank,once/midzy/my/swith/🐰/fearnot,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 08:32:28+00:00,topblade60,Belgie,"RT @ADevotedYogi: Definitely not safe and effective for its intended use. 

#ACS Risk Biomarkers Significantly Increase After mRNA #Covid19…"
2023-03-06 08:29:27+00:00,MurrayAHill,Colorful Colorado,RT @CDPHE: More than 4 million people in Colorado have gotten at least two doses of the life-saving COVID-19 vaccine. Getting all recommend…
2023-03-06 08:29:08+00:00,fzy_jfr,"Bangi,Selangor","RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 08:28:00+00:00,LornaMa36402231,,RT @LetsGoBrando45: Rosanne has a new bit and she’s not pulling any punches when it comes to the #Covid19 #Vaccine! 🔥🔥🔥 https://t.co/PSerM9…
2023-03-06 08:26:18+00:00,pbusharizi,"Kampala, Uganda",RT @guardian_sport: Novak Djokovic has formally withdrawn from the draw for the Indian Wells tournament in an indication that the world No…
2023-03-06 08:24:52+00:00,lightlion22,Australia,"RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-06 08:24:46+00:00,lightlion22,Australia,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 08:21:59+00:00,pamharr14199861,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 08:21:55+00:00,KelKamikaze1,"Newcastle Upon Tyne, England",RT @LetsGoBrando45: Rosanne has a new bit and she’s not pulling any punches when it comes to the #Covid19 #Vaccine! 🔥🔥🔥 https://t.co/PSerM9…
2023-03-06 08:21:50+00:00,PCock45555111,Thailand,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 08:20:25+00:00,loiejean,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 08:17:16+00:00,Goldenbeehive1,,RT @LetsGoBrando45: Rosanne has a new bit and she’s not pulling any punches when it comes to the #Covid19 #Vaccine! 🔥🔥🔥 https://t.co/PSerM9…
2023-03-06 08:17:09+00:00,Sumit87340810,,"RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-06 08:17:01+00:00,Sumit87340810,,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
